MODEL,SCENARIO,REGION,VARIABLE,UNIT,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
GCAM 4.2,SSP2-19,World,Secondary Energy|Gases,EJ/yr,,,,,,98.99030335,,,,,114.3028423,,,,,,,,,,139.2136383,,,,,,,,,,150.6001585,,,,,,,,,,142.1778302,,,,,,,,,,136.3708963,,,,,,,,,,128.7674362,,,,,,,,,,116.2359488,,,,,,,,,,89.46976196,,,,,,,,,,61.68765648,,,,,,,,,,46.98668217
GCAM 4.2,SSP2-19,World,Secondary Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,,,,,,0.338309789,,,,,,,,,,1.090826056,,,,,,,,,,2.464503265,,,,,,,,,,4.371088396,,,,,,,,,,6.970414186,,,,,,,,,,11.46623426,,,,,,,,,,16.77434501,,,,,,,,,,22.37394842,,,,,,,,,,25.72095951
GCAM 4.2,SSP2-19,World,Secondary Energy|Liquids,EJ/yr,,,,,,161.0322157,,,,,168.5915718,,,,,,,,,,193.1927371,,,,,,,,,,212.9419857,,,,,,,,,,215.1075885,,,,,,,,,,213.086958,,,,,,,,,,203.0791085,,,,,,,,,,190.8948713,,,,,,,,,,181.696944,,,,,,,,,,170.346539,,,,,,,,,,160.007709
GCAM 4.2,SSP2-26,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,35775.42846,,,,,,,,,,39892.5593,,,,,,,,,,46337.38079,,,,,,,,,,24661.77147,,,,,,,,,,4013.386335,,,,,,,,,,-4440.896938,,,,,,,,,,-6551.907095,,,,,,,,,,-11175.74103,,,,,,,,,,-17078.98655,,,,,,,,,,-24018.22941
GCAM 4.2,SSP2-26,World,Final Energy,EJ/yr,,,,,,,,,,,393.8514062,,,,,,,,,,471.0127561,,,,,,,,,,553.7707878,,,,,,,,,,548.1539509,,,,,,,,,,578.1445661,,,,,,,,,,600.7223881,,,,,,,,,,622.2570447,,,,,,,,,,639.9131142,,,,,,,,,,658.5767819,,,,,,,,,,675.0310358
GCAM 4.2,SSP2-26,World,Population,million,,,,,,,,,,,6895.882,,,,,,,,,,7639.358,,,,,,,,,,8289.389,,,,,,,,,,8812.63,,,,,,,,,,9190.938,,,,,,,,,,9401.596,,,,,,,,,,9466.277,,,,,,,,,,9409.758,,,,,,,,,,9250.717,,,,,,,,,,9024.486
GCAM 4.2,SSP2-26,World,Price|Carbon,US$2010/t CO2,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,109.134954,,,,,,,,,,177.769116,,,,,,,,,,289.567332,,,,,,,,,,471.67434,,,,,,,,,,768.30948,,,,,,,,,,1251.49302,,,,,,,,,,2038.54842
GCAM 4.2,SSP2-26,World,Primary Energy,EJ/yr,,,,,,,,,,,508.6228525,,,,,,,,,,625.4344654,,,,,,,,,,760.7848305,,,,,,,,,,734.7270054,,,,,,,,,,775.8402533,,,,,,,,,,810.8406159,,,,,,,,,,840.7463656,,,,,,,,,,861.2776832,,,,,,,,,,884.7139689,,,,,,,,,,927.2936146
GCAM 4.2,SSP2-26,World,Primary Energy|Biomass,EJ/yr,,,,,,,,,,,51.53006975,,,,,,,,,,63.60388317,,,,,,,,,,77.03747791,,,,,,,,,,125.9184218,,,,,,,,,,165.453855,,,,,,,,,,196.5015724,,,,,,,,,,231.5545532,,,,,,,,,,277.8831451,,,,,,,,,,327.3774013,,,,,,,,,,391.7434144
GCAM 4.2,SSP2-26,World,Primary Energy|Coal,EJ/yr,,,,,,,,,,,143.2597785,,,,,,,,,,189.5909498,,,,,,,,,,239.3210263,,,,,,,,,,110.023421,,,,,,,,,,72.5492468,,,,,,,,,,56.5435934,,,,,,,,,,44.6717921,,,,,,,,,,24.41448523,,,,,,,,,,7.22446973,,,,,,,,,,2.41704837
GCAM 4.2,SSP2-26,World,Primary Energy|Fossil,EJ/yr,,,,,,,,,,,433.1834033,,,,,,,,,,526.3921129,,,,,,,,,,634.366472,,,,,,,,,,492.908547,,,,,,,,,,444.0694124,,,,,,,,,,394.3720005,,,,,,,,,,336.7451409,,,,,,,,,,258.295757,,,,,,,,,,183.2462712,,,,,,,,,,142.8418338
GCAM 4.2,SSP2-26,World,Primary Energy|Gas,EJ/yr,,,,,,,,,,,113.8447856,,,,,,,,,,145.581675,,,,,,,,,,200.795456,,,,,,,,,,201.760598,,,,,,,,,,200.320572,,,,,,,,,,187.817138,,,,,,,,,,161.700227,,,,,,,,,,130.808838,,,,,,,,,,92.621939,,,,,,,,,,64.857664
GCAM 4.2,SSP2-26,World,Primary Energy|Geothermal,EJ/yr,,,,,,,,,,,0.245125699,,,,,,,,,,1.559415018,,,,,,,,,,2.660924174,,,,,,,,,,3.806240725,,,,,,,,,,3.997493276,,,,,,,,,,4.050486946,,,,,,,,,,4.060543517,,,,,,,,,,4.042071968,,,,,,,,,,4.029706273,,,,,,,,,,3.884942538
GCAM 4.2,SSP2-26,World,Primary Energy|Hydro,EJ/yr,,,,,,,,,,,12.3909307,,,,,,,,,,13.0198439,,,,,,,,,,13.6647437,,,,,,,,,,14.6095264,,,,,,,,,,15.8542282,,,,,,,,,,17.0989167,,,,,,,,,,18.3436002,,,,,,,,,,19.5883008,,,,,,,,,,20.8329875,,,,,,,,,,21.4553438
GCAM 4.2,SSP2-26,World,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,,,,,,,13.98674226,,,,,,,,,,21.52917641,,,,,,,,,,29.26929219,,,,,,,,,,54.58387866,,,,,,,,,,76.56375713,,,,,,,,,,103.7474917,,,,,,,,,,123.996599,,,,,,,,,,147.0882183,,,,,,,,,,168.3100329,,,,,,,,,,187.4691451
GCAM 4.2,SSP2-26,World,Primary Energy|Nuclear,EJ/yr,,,,,,,,,,,9.9226372,,,,,,,,,,13.90929294,,,,,,,,,,20.11158841,,,,,,,,,,61.31615792,,,,,,,,,,89.75322879,,,,,,,,,,116.2195514,,,,,,,,,,148.4500725,,,,,,,,,,178.0105628,,,,,,,,,,205.7802636,,,,,,,,,,205.2392214
GCAM 4.2,SSP2-26,World,Primary Energy|Oil,EJ/yr,,,,,,,,,,,176.0788393,,,,,,,,,,191.2194881,,,,,,,,,,194.2499897,,,,,,,,,,181.124528,,,,,,,,,,171.1995936,,,,,,,,,,150.0112691,,,,,,,,,,130.3731218,,,,,,,,,,103.0724338,,,,,,,,,,83.39986244,,,,,,,,,,75.56712138
GCAM 4.2,SSP2-26,World,Primary Energy|Solar,EJ/yr,,,,,,,,,,,0.120504237,,,,,,,,,,1.613885988,,,,,,,,,,3.253093688,,,,,,,,,,10.62713515,,,,,,,,,,20.59749827,,,,,,,,,,35.52251051,,,,,,,,,,51.35718812,,,,,,,,,,65.90814857,,,,,,,,,,77.10473608,,,,,,,,,,86.1623205
GCAM 4.2,SSP2-26,World,Primary Energy|Wind,EJ/yr,,,,,,,,,,,1.230181622,,,,,,,,,,5.336031505,,,,,,,,,,9.690530629,,,,,,,,,,25.54097639,,,,,,,,,,36.11453738,,,,,,,,,,47.07557757,,,,,,,,,,50.23526718,,,,,,,,,,57.54969696,,,,,,,,,,66.342603,,,,,,,,,,75.96653829
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity,EJ/yr,,,,,,,,,,,78.38901444,,,,,,,,,,110.5920436,,,,,,,,,,142.9243956,,,,,,,,,,194.8499412,,,,,,,,,,243.1616766,,,,,,,,,,292.8403268,,,,,,,,,,344.4814605,,,,,,,,,,389.9663512,,,,,,,,,,432.3064791,,,,,,,,,,474.9959307
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,,,,,,0.789247888,,,,,,,,,,1.450434613,,,,,,,,,,2.520394023,,,,,,,,,,10.86419646,,,,,,,,,,17.02517887,,,,,,,,,,19.85909051,,,,,,,,,,23.17715971,,,,,,,,,,26.79423115,,,,,,,,,,37.16530517,,,,,,,,,,73.45420801
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,,,,,,31.86560968,,,,,,,,,,44.77212479,,,,,,,,,,54.0322229,,,,,,,,,,27.31655513,,,,,,,,,,20.71232448,,,,,,,,,,17.6525448,,,,,,,,,,15.09755079,,,,,,,,,,8.363806889,,,,,,,,,,2.05525103,,,,,,,,,,0.527014203
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,,,,,,18.35919873,,,,,,,,,,27.310959,,,,,,,,,,34.94108203,,,,,,,,,,38.09732703,,,,,,,,,,37.03953144,,,,,,,,,,33.40631124,,,,,,,,,,31.81787183,,,,,,,,,,27.7719184,,,,,,,,,,15.75261736,,,,,,,,,,6.441527576
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,,,,,,0.245125699,,,,,,,,,,1.559415018,,,,,,,,,,2.660924174,,,,,,,,,,3.806240725,,,,,,,,,,3.997493276,,,,,,,,,,4.050486946,,,,,,,,,,4.060543517,,,,,,,,,,4.042071968,,,,,,,,,,4.029706273,,,,,,,,,,3.884942538
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,,,,,,12.3909307,,,,,,,,,,13.0198439,,,,,,,,,,13.6647437,,,,,,,,,,14.6095264,,,,,,,,,,15.8542282,,,,,,,,,,17.0989167,,,,,,,,,,18.3436002,,,,,,,,,,19.5883008,,,,,,,,,,20.8329875,,,,,,,,,,21.4553438
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,,,,,,13.98674226,,,,,,,,,,21.52917641,,,,,,,,,,29.26929219,,,,,,,,,,54.58387866,,,,,,,,,,76.56375713,,,,,,,,,,103.7474917,,,,,,,,,,123.996599,,,,,,,,,,147.0882183,,,,,,,,,,168.3100329,,,,,,,,,,187.4691451
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,,,,,,9.9226372,,,,,,,,,,13.90929294,,,,,,,,,,20.11158841,,,,,,,,,,61.31615792,,,,,,,,,,89.75322879,,,,,,,,,,116.2195514,,,,,,,,,,148.4500725,,,,,,,,,,178.0105628,,,,,,,,,,205.7802636,,,,,,,,,,205.2392214
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,,,,,,3.465578685,,,,,,,,,,1.620055832,,,,,,,,,,2.049816028,,,,,,,,,,2.67182601,,,,,,,,,,2.0676559,,,,,,,,,,1.955337185,,,,,,,,,,1.94220666,,,,,,,,,,1.937613648,,,,,,,,,,3.243009057,,,,,,,,,,1.864814347
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,,,,,,0.120504237,,,,,,,,,,1.613885988,,,,,,,,,,3.253093688,,,,,,,,,,10.62713515,,,,,,,,,,20.59749827,,,,,,,,,,35.52251051,,,,,,,,,,51.35718812,,,,,,,,,,65.90814857,,,,,,,,,,77.10473608,,,,,,,,,,86.1623205
GCAM 4.2,SSP2-26,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,,,,,,1.230181622,,,,,,,,,,5.336031505,,,,,,,,,,9.690530629,,,,,,,,,,25.54097639,,,,,,,,,,36.11453738,,,,,,,,,,47.07557757,,,,,,,,,,50.23526718,,,,,,,,,,57.54969696,,,,,,,,,,66.342603,,,,,,,,,,75.96653829
GCAM 4.2,SSP2-26,World,Secondary Energy|Gases,EJ/yr,,,,,,,,,,,114.3028423,,,,,,,,,,139.2031938,,,,,,,,,,167.6918099,,,,,,,,,,158.8372493,,,,,,,,,,155.0399238,,,,,,,,,,142.8373986,,,,,,,,,,131.0589521,,,,,,,,,,115.0227072,,,,,,,,,,85.60245824,,,,,,,,,,62.33656392
GCAM 4.2,SSP2-26,World,Secondary Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,,,,,,0.338141047,,,,,,,,,,1.044556698,,,,,,,,,,2.223552442,,,,,,,,,,3.952382784,,,,,,,,,,6.054508051,,,,,,,,,,9.694993597,,,,,,,,,,14.09859059,,,,,,,,,,19.49813915,,,,,,,,,,23.59607775
GCAM 4.2,SSP2-26,World,Secondary Energy|Liquids,EJ/yr,,,,,,,,,,,168.5915718,,,,,,,,,,193.1894626,,,,,,,,,,228.2503662,,,,,,,,,,229.083019,,,,,,,,,,231.6837414,,,,,,,,,,227.9345686,,,,,,,,,,217.9766198,,,,,,,,,,204.5381098,,,,,,,,,,194.960882,,,,,,,,,,179.0146497
GCAM 4.2,SSP2-26,World,Secondary Energy|Solids,EJ/yr,,,,,,,,,,,70.95687965,,,,,,,,,,83.54618831,,,,,,,,,,93.54965294,,,,,,,,,,48.73575211,,,,,,,,,,33.04844836,,,,,,,,,,19.10705327,,,,,,,,,,9.809237133,,,,,,,,,,4.693884503,,,,,,,,,,2.361154672,,,,,,,,,,1.267211361
GCAM 4.2,SSP2-34,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,35775.42842,,,,,,,,,,39892.55855,,,,,,,,,,46337.37907,,,,,,,,,,39831.4322,,,,,,,,,,25420.39547,,,,,,,,,,13747.06697,,,,,,,,,,7418.710407,,,,,,,,,,2718.947494,,,,,,,,,,-3427.416586,,,,,,,,,,-10434.94681
GCAM 4.2,SSP2-34,World,Final Energy,EJ/yr,,,,,,,,,,,393.8514062,,,,,,,,,,471.0127561,,,,,,,,,,553.7707878,,,,,,,,,,582.5345515,,,,,,,,,,620.5869461,,,,,,,,,,648.8488558,,,,,,,,,,670.4697405,,,,,,,,,,683.7884237,,,,,,,,,,690.1392958,,,,,,,,,,694.3165491
GCAM 4.2,SSP2-34,World,Population,million,,,,,,,,,,,6895.882,,,,,,,,,,7639.358,,,,,,,,,,8289.389,,,,,,,,,,8812.63,,,,,,,,,,9190.938,,,,,,,,,,9401.596,,,,,,,,,,9466.277,,,,,,,,,,9409.758,,,,,,,,,,9250.717,,,,,,,,,,9024.486
GCAM 4.2,SSP2-34,World,Price|Carbon,US$2010/t CO2,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,48.045942,,,,,,,,,,78.261732,,,,,,,,,,127.480122,,,,,,,,,,207.65205,,,,,,,,,,338.242968,,,,,,,,,,550.96362,,,,,,,,,,897.46092
GCAM 4.2,SSP2-34,World,Primary Energy,EJ/yr,,,,,,,,,,,508.6228525,,,,,,,,,,625.4344654,,,,,,,,,,760.7848305,,,,,,,,,,801.5387011,,,,,,,,,,831.5220744,,,,,,,,,,848.2740357,,,,,,,,,,865.9279826,,,,,,,,,,889.6015494,,,,,,,,,,903.1695405,,,,,,,,,,908.792646
GCAM 4.2,SSP2-34,World,Primary Energy|Biomass,EJ/yr,,,,,,,,,,,51.53006975,,,,,,,,,,63.60388317,,,,,,,,,,77.03747791,,,,,,,,,,101.4036472,,,,,,,,,,119.8194611,,,,,,,,,,138.1840991,,,,,,,,,,159.3943329,,,,,,,,,,198.7097522,,,,,,,,,,244.6076585,,,,,,,,,,291.6740548
GCAM 4.2,SSP2-34,World,Primary Energy|Coal,EJ/yr,,,,,,,,,,,143.2597785,,,,,,,,,,189.5909498,,,,,,,,,,239.3210263,,,,,,,,,,205.88282,,,,,,,,,,151.2816239,,,,,,,,,,96.7115153,,,,,,,,,,65.4381998,,,,,,,,,,52.4141946,,,,,,,,,,39.0001943,,,,,,,,,,18.53664994
GCAM 4.2,SSP2-34,World,Primary Energy|Fossil,EJ/yr,,,,,,,,,,,433.1834033,,,,,,,,,,526.3921129,,,,,,,,,,634.366472,,,,,,,,,,621.5251334,,,,,,,,,,589.7426739,,,,,,,,,,535.0519753,,,,,,,,,,476.3092968,,,,,,,,,,409.2487486,,,,,,,,,,330.7668088,,,,,,,,,,248.2696854
GCAM 4.2,SSP2-34,World,Primary Energy|Gas,EJ/yr,,,,,,,,,,,113.8447856,,,,,,,,,,145.581675,,,,,,,,,,200.795456,,,,,,,,,,224.406254,,,,,,,,,,239.739296,,,,,,,,,,238.509177,,,,,,,,,,214.413521,,,,,,,,,,183.14502,,,,,,,,,,151.560993,,,,,,,,,,118.725545
GCAM 4.2,SSP2-34,World,Primary Energy|Geothermal,EJ/yr,,,,,,,,,,,0.245125699,,,,,,,,,,1.559415018,,,,,,,,,,2.660924174,,,,,,,,,,3.47696592,,,,,,,,,,3.838593026,,,,,,,,,,3.983418214,,,,,,,,,,4.059397446,,,,,,,,,,4.059440423,,,,,,,,,,4.047350386,,,,,,,,,,4.039998246
GCAM 4.2,SSP2-34,World,Primary Energy|Hydro,EJ/yr,,,,,,,,,,,12.3909307,,,,,,,,,,13.0198439,,,,,,,,,,13.6647437,,,,,,,,,,14.6095264,,,,,,,,,,15.8542282,,,,,,,,,,17.0989167,,,,,,,,,,18.3436002,,,,,,,,,,19.5883008,,,,,,,,,,20.8329875,,,,,,,,,,21.4553438
GCAM 4.2,SSP2-34,World,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,,,,,,,13.98674226,,,,,,,,,,21.52917641,,,,,,,,,,29.26929219,,,,,,,,,,42.75868955,,,,,,,,,,61.2559988,,,,,,,,,,86.81234472,,,,,,,,,,112.986137,,,,,,,,,,135.7797664,,,,,,,,,,155.5011578,,,,,,,,,,175.549763
GCAM 4.2,SSP2-34,World,Primary Energy|Nuclear,EJ/yr,,,,,,,,,,,9.9226372,,,,,,,,,,13.90929294,,,,,,,,,,20.11158841,,,,,,,,,,35.85123098,,,,,,,,,,60.70394064,,,,,,,,,,88.22561666,,,,,,,,,,117.2382158,,,,,,,,,,145.8632822,,,,,,,,,,172.2939154,,,,,,,,,,193.2991428
GCAM 4.2,SSP2-34,World,Primary Energy|Oil,EJ/yr,,,,,,,,,,,176.0788393,,,,,,,,,,191.2194881,,,,,,,,,,194.2499897,,,,,,,,,,191.2360594,,,,,,,,,,198.721754,,,,,,,,,,199.831283,,,,,,,,,,196.457576,,,,,,,,,,173.689534,,,,,,,,,,140.2056215,,,,,,,,,,111.0074905
GCAM 4.2,SSP2-34,World,Primary Energy|Solar,EJ/yr,,,,,,,,,,,0.120504237,,,,,,,,,,1.613885988,,,,,,,,,,3.253093688,,,,,,,,,,7.848223702,,,,,,,,,,15.65274905,,,,,,,,,,28.41144749,,,,,,,,,,44.35598288,,,,,,,,,,59.35917057,,,,,,,,,,72.23862548,,,,,,,,,,83.0675492
GCAM 4.2,SSP2-34,World,Primary Energy|Wind,EJ/yr,,,,,,,,,,,1.230181622,,,,,,,,,,5.336031505,,,,,,,,,,9.690530629,,,,,,,,,,16.82397353,,,,,,,,,,25.91042853,,,,,,,,,,37.31856232,,,,,,,,,,46.2271565,,,,,,,,,,52.77285461,,,,,,,,,,58.38219447,,,,,,,,,,66.98687171
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity,EJ/yr,,,,,,,,,,,78.38901444,,,,,,,,,,110.5920436,,,,,,,,,,142.9243956,,,,,,,,,,175.090353,,,,,,,,,,212.2536519,,,,,,,,,,253.1968043,,,,,,,,,,300.7905267,,,,,,,,,,349.5759837,,,,,,,,,,391.6418146,,,,,,,,,,426.4908875
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,,,,,,0.789247888,,,,,,,,,,1.450434613,,,,,,,,,,2.520394023,,,,,,,,,,4.52021763,,,,,,,,,,7.587123181,,,,,,,,,,11.0513431,,,,,,,,,,14.91280615,,,,,,,,,,18.80541765,,,,,,,,,,22.60970267,,,,,,,,,,30.20289104
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,,,,,,31.86560968,,,,,,,,,,44.77212479,,,,,,,,,,54.0322229,,,,,,,,,,51.09107634,,,,,,,,,,38.2305091,,,,,,,,,,25.23474113,,,,,,,,,,19.14585175,,,,,,,,,,17.28530385,,,,,,,,,,13.87849929,,,,,,,,,,6.625392413
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,,,,,,18.35919873,,,,,,,,,,27.310959,,,,,,,,,,34.94108203,,,,,,,,,,39.27389894,,,,,,,,,,42.53793851,,,,,,,,,,39.46564172,,,,,,,,,,34.24970058,,,,,,,,,,29.87049763,,,,,,,,,,25.51155011,,,,,,,,,,18.53577795
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,,,,,,0.245125699,,,,,,,,,,1.559415018,,,,,,,,,,2.660924174,,,,,,,,,,3.47696592,,,,,,,,,,3.838593026,,,,,,,,,,3.983418214,,,,,,,,,,4.059397446,,,,,,,,,,4.059440423,,,,,,,,,,4.047350386,,,,,,,,,,4.039998246
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,,,,,,12.3909307,,,,,,,,,,13.0198439,,,,,,,,,,13.6647437,,,,,,,,,,14.6095264,,,,,,,,,,15.8542282,,,,,,,,,,17.0989167,,,,,,,,,,18.3436002,,,,,,,,,,19.5883008,,,,,,,,,,20.8329875,,,,,,,,,,21.4553438
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,,,,,,13.98674226,,,,,,,,,,21.52917641,,,,,,,,,,29.26929219,,,,,,,,,,42.75868955,,,,,,,,,,61.2559988,,,,,,,,,,86.81234472,,,,,,,,,,112.986137,,,,,,,,,,135.7797664,,,,,,,,,,155.5011578,,,,,,,,,,175.549763
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,,,,,,9.9226372,,,,,,,,,,13.90929294,,,,,,,,,,20.11158841,,,,,,,,,,35.85123098,,,,,,,,,,60.70394064,,,,,,,,,,88.22561666,,,,,,,,,,117.2382158,,,,,,,,,,145.8632822,,,,,,,,,,172.2939154,,,,,,,,,,193.2991428
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,,,,,,3.465578685,,,,,,,,,,1.620055832,,,,,,,,,,2.049816028,,,,,,,,,,1.595239558,,,,,,,,,,1.938141665,,,,,,,,,,2.407116915,,,,,,,,,,2.257815422,,,,,,,,,,1.971715959,,,,,,,,,,1.84698932,,,,,,,,,,2.277920333
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,,,,,,0.120504237,,,,,,,,,,1.613885988,,,,,,,,,,3.253093688,,,,,,,,,,7.848223702,,,,,,,,,,15.65274905,,,,,,,,,,28.41144749,,,,,,,,,,44.35598288,,,,,,,,,,59.35917057,,,,,,,,,,72.23862548,,,,,,,,,,83.0675492
GCAM 4.2,SSP2-34,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,,,,,,1.230181622,,,,,,,,,,5.336031505,,,,,,,,,,9.690530629,,,,,,,,,,16.82397353,,,,,,,,,,25.91042853,,,,,,,,,,37.31856232,,,,,,,,,,46.2271565,,,,,,,,,,52.77285461,,,,,,,,,,58.38219447,,,,,,,,,,66.98687171
GCAM 4.2,SSP2-34,World,Secondary Energy|Gases,EJ/yr,,,,,,,,,,,114.3028423,,,,,,,,,,139.2031938,,,,,,,,,,167.6918099,,,,,,,,,,177.1698064,,,,,,,,,,184.537746,,,,,,,,,,175.9907758,,,,,,,,,,160.1727636,,,,,,,,,,143.6008811,,,,,,,,,,126.2897427,,,,,,,,,,105.0342888
GCAM 4.2,SSP2-34,World,Secondary Energy|Hydrogen,EJ/yr,,,,,,,,,,,0,,,,,,,,,,0.338141047,,,,,,,,,,1.044556698,,,,,,,,,,2.043176515,,,,,,,,,,3.488903855,,,,,,,,,,5.046143652,,,,,,,,,,7.487378837,,,,,,,,,,10.63146932,,,,,,,,,,14.70243526,,,,,,,,,,18.8641935
GCAM 4.2,SSP2-34,World,Secondary Energy|Liquids,EJ/yr,,,,,,,,,,,168.5915718,,,,,,,,,,193.1894626,,,,,,,,,,228.2503662,,,,,,,,,,243.191372,,,,,,,,,,257.7077193,,,,,,,,,,267.2186203,,,,,,,,,,266.7927264,,,,,,,,,,256.5518427,,,,,,,,,,239.2784787,,,,,,,,,,222.5070013
GCAM 4.2,SSP2-34,World,Secondary Energy|Solids,EJ/yr,,,,,,,,,,,70.95687965,,,,,,,,,,83.54618831,,,,,,,,,,93.54965294,,,,,,,,,,71.87776693,,,,,,,,,,60.91563814,,,,,,,,,,45.72026576,,,,,,,,,,29.77026596,,,,,,,,,,15.56131853,,,,,,,,,,7.185128212,,,,,,,,,,3.394057803
GCAM 4.2,SSP2-45,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,35775.42842,,,,,,,,,,39892.55843,,,,,,,,,,46337.3786,,,,,,,,,,42790.41028,,,,,,,,,,32301.73394,,,,,,,,,,20978.69743,,,,,,,,,,12694.57321,,,,,,,,,,9462.231031,,,,,,,,,,8865.920301,,,,,,,,,,6128.501101
GCAM 4.2,SSP2-45,World,Final Energy,EJ/yr,,,,,,,,,,,393.8514062,,,,,,,,,,471.0127561,,,,,,,,,,553.7707878,,,,,,,,,,591.4784301,,,,,,,,,,632.8079145,,,,,,,,,,664.4426499,,,,,,,,,,687.7740916,,,,,,,,,,710.583397,,,,,,,,,,734.4380182,,,,,,,,,,746.3122104
GCAM 4.2,SSP2-45,World,Population,million,,,,,,,,,,,6895.882,,,,,,,,,,7639.358,,,,,,,,,,8289.389,,,,,,,,,,8812.63,,,,,,,,,,9190.938,,,,,,,,,,9401.596,,,,,,,,,,9466.277,,,,,,,,,,9409.758,,,,,,,,,,9250.717,,,,,,,,,,9024.486
GCAM 4.2,SSP2-45,World,Price|Carbon,US$2010/t CO2,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,36.428481,,,,,,,,,,59.338206,,,,,,,,,,96.655752,,,,,,,,,,157.441716,,,,,,,,,,219.445254,,,,,,,,,,266.3883,,,,,,,,,,349.559658
GCAM 4.2,SSP2-45,World,Primary Energy,EJ/yr,,,,,,,,,,,508.6228525,,,,,,,,,,625.4344654,,,,,,,,,,760.7848305,,,,,,,,,,816.7603532,,,,,,,,,,856.9071456,,,,,,,,,,873.8755549,,,,,,,,,,880.7351714,,,,,,,,,,903.8985404,,,,,,,,,,930.3708441,,,,,,,,,,945.6848683
GCAM 4.2,SSP2-45,World,Primary Energy|Biomass,EJ/yr,,,,,,,,,,,51.53006975,,,,,,,,,,63.60388317,,,,,,,,,,77.03747791,,,,,,,,,,98.25095221,,,,,,,,,,113.4837527,,,,,,,,,,128.5144714,,,,,,,,,,143.773342,,,,,,,,,,164.1737871,,,,,,,,,,178.5835392,,,,,,,,,,201.7100152
GCAM 4.2,SSP2-45,World,Primary Energy|Coal,EJ/yr,,,,,,,,,,,143.2597785,,,,,,,,,,189.5909498,,,,,,,,,,239.3210263,,,,,,,,,,222.5412782,,,,,,,,,,183.705654,,,,,,,,,,127.8956453,,,,,,,,,,77.6512509,,,,,,,,,,60.0795638,,,,,,,,,,53.3466939,,,,,,,,,,45.3537092
GCAM 4.2,SSP2-45,World,Primary Energy|Fossil,EJ/yr,,,,,,,,,,,433.1834033,,,,,,,,,,526.3921129,,,,,,,,,,634.366472,,,,,,,,,,645.770402,,,,,,,,,,635.435192,,,,,,,,,,587.4957503,,,,,,,,,,523.3760189,,,,,,,,,,482.1494588,,,,,,,,,,464.2675469,,,,,,,,,,427.7192172
